Customer_ID,Customer_Name,Age,Gender,City,State,Employment_Type,Annual_Income,Credit_Score,Customer_Since
C100288,Customer_100288,62,Female,Kolkata,West Bengal,Business Owner,260000.0,742,2023-08-03
C100289,Customer_100289,32,Male,Kolkata,West Bengal,Business Owner,917000.0,661,2017-11-28
C100290,Customer_100290,35,Male,Pune,Maharashtra,Salaried,860000.0,664,2018-03-31
C100291,Customer_100291,35,Male,Gurugram,Haryana,Business Owner,1251000.0,782,2017-02-25
C100292,Customer_100292,58,Female,Hyderabad,Telangana,Self-Employed,482000.0,748,2018-06-25
C100293,Customer_100293,24,Female,Lucknow,Uttar Pradesh,Salaried,526000.0,635,2018-10-12
C100294,Customer_100294,61,Male,Hyderabad,Telangana,Salaried,292000.0,655,2024-07-30
C100295,Customer_100295,55,Male,Kolkata,West Bengal,Salaried,623000.0,581,2022-07-03
C100296,Customer_100296,42,Female,Kolkata,West Bengal,Salaried,952000.0,779,2019-02-14
C100297,Customer_100297,47,Female,Noida,Uttar Pradesh,Salaried,250000.0,765,2018-02-06
C100298,Customer_100298,61,Male,Pune,Maharashtra,Professional,673000.0,649,2024-09-15
C100299,Customer_100299,55,Female,Hyderabad,Telangana,Professional,1094000.0,762,2023-08-22
C100300,Customer_100300,33,Other,Delhi,Delhi,Salaried,809000.0,849,2017-11-20
C100301,Customer_100301,23,Male,Chennai,Tamil Nadu,Professional,880000.0,620,2022-03-17
C100302,Customer_100302,50,Female,Gurugram,Haryana,Self-Employed,250000.0,680,2024-10-16
C100303,Customer_100303,27,Female,Delhi,Delhi,Salaried,810000.0,619,2019-07-08
C100304,Customer_100304,24,Female,Noida,Uttar Pradesh,Professional,861000.0,782,2023-10-27
C100305,Customer_100305,65,Female,Kolkata,West Bengal,Self-Employed,785000.0,714,2020-08-09
C100306,Customer_100306,42,Female,Mumbai,Maharashtra,Self-Employed,911000.0,694,2018-05-18
C100307,Customer_100307,50,Male,Hyderabad,Telangana,Salaried,726000.0,735,2019-08-20
C100308,Customer_100308,30,Male,Kolkata,West Bengal,Salaried,668000.0,684,2020-02-24
C100309,Customer_100309,25,Female,Hyderabad,Telangana,Professional,434000.0,694,2017-05-15
C100310,Customer_100310,23,Male,Mumbai,Maharashtra,Salaried,1240000.0,738,2020-02-07
C100311,Customer_100311,36,Male,Ahmedabad,Gujarat,Salaried,359000.0,680,2025-12-29
C100312,Customer_100312,21,Male,Jaipur,Rajasthan,Salaried,913000.0,690,2018-04-01
C100313,Customer_100313,39,Female,Mumbai,Maharashtra,Salaried,1575000.0,710,2017-02-08
C100314,Customer_100314,35,Other,Hyderabad,Telangana,Salaried,1291000.0,726,2020-07-06
C100315,Customer_100315,44,Female,Bengaluru,Karnataka,Professional,1054000.0,759,2025-12-15
C100316,Customer_100316,47,Female,Ahmedabad,Gujarat,Salaried,950000.0,758,2023-04-24
C100317,Customer_100317,34,Male,Jaipur,Rajasthan,Professional,799000.0,623,2021-10-12
C100318,Customer_100318,41,Male,Jaipur,Rajasthan,Self-Employed,489000.0,812,2023-10-20
C100319,Customer_100319,24,Female,Lucknow,Uttar Pradesh,Salaried,748000.0,724,2017-02-03
C100320,Customer_100320,34,Male,Gurugram,Haryana,Salaried,1080000.0,698,2018-11-21
C100321,Customer_100321,65,Female,Hyderabad,Telangana,Salaried,1006000.0,661,2024-11-04
C100322,Customer_100322,65,Female,Mumbai,Maharashtra,Professional,1165000.0,849,2023-09-21
C100323,Customer_100323,42,Male,Ahmedabad,Gujarat,Business Owner,1338000.0,850,2021-04-17
C100324,Customer_100324,63,Female,Noida,Uttar Pradesh,Salaried,787000.0,841,2019-06-26
C100325,Customer_100325,43,Male,Lucknow,Uttar Pradesh,Professional,927000.0,728,2019-02-13
C100326,Customer_100326,26,Male,Bengaluru,Karnataka,Business Owner,250000.0,742,2017-05-25
C100327,Customer_100327,60,Male,Bengaluru,Karnataka,Salaried,1752000.0,817,2025-03-19
C100328,Customer_100328,39,Male,Delhi,Delhi,Self-Employed,684000.0,704,2018-10-24
C100329,Customer_100329,48,Male,Mumbai,Maharashtra,Business Owner,1111000.0,755,2024-07-31
C100330,Customer_100330,50,Female,Kolkata,West Bengal,Business Owner,684000.0,735,2020-03-09
C100331,Customer_100331,34,Male,Kolkata,West Bengal,Salaried,675000.0,845,2025-06-18
C100332,Customer_100332,54,Female,Chennai,Tamil Nadu,Salaried,755000.0,813,2017-05-03
C100333,Customer_100333,43,Female,Hyderabad,Telangana,Salaried,352000.0,711,2021-10-24
C100334,Customer_100334,37,Male,Gurugram,Haryana,Salaried,250000.0,819,2017-11-21
C100335,Customer_100335,34,Male,Pune,Maharashtra,Salaried,1314000.0,720,2017-01-06
C100336,Customer_100336,54,Female,Gurugram,Haryana,Self-Employed,1068000.0,685,2020-04-26
C100337,Customer_100337,32,Female,Lucknow,Uttar Pradesh,Salaried,484000.0,701,2022-12-07
C100338,Customer_100338,26,Female,Hyderabad,Telangana,Salaried,1031000.0,730,2025-08-10
C100339,Customer_100339,60,Male,Bengaluru,Karnataka,Self-Employed,1180000.0,669,2018-05-30
C100340,Customer_100340,35,Female,Lucknow,Uttar Pradesh,Salaried,573000.0,686,2022-12-02
C100341,Customer_100341,49,Female,Ahmedabad,Gujarat,Salaried,1015000.0,626,2024-06-19
C100342,Customer_100342,53,Female,Hyderabad,Telangana,Business Owner,1253000.0,667,2025-09-12
C100343,Customer_100343,58,Male,Ahmedabad,Gujarat,Professional,275000.0,735,2019-08-06
C100344,Customer_100344,49,Female,Kolkata,West Bengal,Salaried,1063000.0,788,2017-05-07
C100345,Customer_100345,52,Male,Noida,Uttar Pradesh,Professional,996000.0,779,2025-11-27
C100346,Customer_100346,58,Female,Hyderabad,Telangana,Professional,1602000.0,748,2025-01-30
C100347,Customer_100347,63,Female,Lucknow,Uttar Pradesh,Self-Employed,1073000.0,621,2019-05-12
C100348,Customer_100348,23,Female,Lucknow,Uttar Pradesh,Professional,686000.0,664,2018-04-07
C100349,Customer_100349,54,Male,Bengaluru,Karnataka,Salaried,732000.0,707,2021-12-20
C100350,Customer_100350,28,Female,Mumbai,Maharashtra,Salaried,1659000.0,783,2019-03-17
C100351,Customer_100351,61,Male,Kolkata,West Bengal,Business Owner,708000.0,684,2022-04-01
C100352,Customer_100352,23,Male,Delhi,Delhi,Salaried,1084000.0,641,2017-12-08
C100353,Customer_100353,32,Female,Hyderabad,Telangana,Salaried,755000.0,814,2025-08-19
C100354,Customer_100354,29,Female,Pune,Maharashtra,Salaried,1283000.0,672,2020-10-30
C100355,Customer_100355,48,Male,Lucknow,Uttar Pradesh,Salaried,1302000.0,647,2018-04-24
C100356,Customer_100356,21,Female,Lucknow,Uttar Pradesh,Salaried,841000.0,735,2018-11-20
C100357,Customer_100357,21,Male,Mumbai,Maharashtra,Salaried,687000.0,717,2023-03-11
C100358,Customer_100358,43,Female,Noida,Uttar Pradesh,Professional,678000.0,687,2023-11-19
C100359,Customer_100359,64,Female,Mumbai,Maharashtra,Salaried,250000.0,720,2017-12-28
C100360,Customer_100360,44,Female,Jaipur,Rajasthan,Business Owner,890000.0,660,2024-01-11
C100361,Customer_100361,41,Female,Noida,Uttar Pradesh,Salaried,882000.0,687,2025-09-16
C100362,Customer_100362,50,Female,Noida,Uttar Pradesh,Salaried,524000.0,718,2019-09-15
C100363,Customer_100363,45,Male,Bengaluru,Karnataka,Professional,250000.0,588,2022-09-29
C100364,Customer_100364,38,Female,Noida,Uttar Pradesh,Salaried,933000.0,782,2024-06-12
C100365,Customer_100365,47,Male,Mumbai,Maharashtra,Salaried,983000.0,631,2025-10-08
C100366,Customer_100366,21,Male,Kolkata,West Bengal,Business Owner,1008000.0,659,2018-07-11
C100367,Customer_100367,32,Female,Pune,Maharashtra,Salaried,454000.0,785,2025-04-09
C100368,Customer_100368,51,Male,Hyderabad,Telangana,Salaried,1009000.0,757,2017-05-17
C100369,Customer_100369,36,Male,Delhi,Delhi,Professional,779000.0,726,2022-02-27
C100370,Customer_100370,23,Other,Gurugram,Haryana,Salaried,1196000.0,609,2018-07-16
C100371,Customer_100371,26,Male,Chennai,Tamil Nadu,Self-Employed,460000.0,681,2018-01-21
C100372,Customer_100372,59,Male,Ahmedabad,Gujarat,Salaried,1310000.0,706,2019-04-16
C100373,Customer_100373,35,Male,Chennai,Tamil Nadu,Salaried,1454000.0,711,2018-06-17
C100374,Customer_100374,22,Male,Chennai,Tamil Nadu,Salaried,896000.0,794,2017-06-21
C100375,Customer_100375,53,Female,Noida,Uttar Pradesh,Self-Employed,1011000.0,850,2019-10-19
C100376,Customer_100376,44,Female,Mumbai,Maharashtra,Salaried,1164000.0,760,2018-01-09
C100377,Customer_100377,41,Female,Jaipur,Rajasthan,Professional,440000.0,685,2020-07-27
C100378,Customer_100378,61,Male,Jaipur,Rajasthan,Business Owner,655000.0,799,2019-10-27
C100379,Customer_100379,35,Female,Chennai,Tamil Nadu,Self-Employed,924000.0,682,2021-11-05
C100380,Customer_100380,46,Male,Hyderabad,Telangana,Salaried,1661000.0,549,2024-12-08
C100381,Customer_100381,54,Female,Delhi,Delhi,Self-Employed,372000.0,639,2018-04-22
C100382,Customer_100382,48,Female,Lucknow,Uttar Pradesh,Business Owner,1505000.0,566,2024-12-18
C100383,Customer_100383,30,Male,Lucknow,Uttar Pradesh,Salaried,773000.0,695,2022-01-07
C100384,Customer_100384,51,Female,Bengaluru,Karnataka,Professional,836000.0,708,2026-04-02
C100385,Customer_100385,54,Female,Delhi,Delhi,Salaried,1337000.0,616,2020-10-17
C100386,Customer_100386,26,Male,Mumbai,Maharashtra,Professional,1659000.0,664,2017-11-30
C100387,Customer_100387,28,Female,Delhi,Delhi,Professional,1019000.0,627,2018-12-16
C100388,Customer_100388,51,Female,Gurugram,Haryana,Salaried,1316000.0,712,2017-01-07
C100389,Customer_100389,26,Male,Noida,Uttar Pradesh,Salaried,482000.0,665,2025-01-24
C100390,Customer_100390,60,Male,Mumbai,Maharashtra,Salaried,638000.0,786,2022-04-08
C100391,Customer_100391,25,Female,Jaipur,Rajasthan,Salaried,309000.0,731,2025-03-18
C100392,Customer_100392,64,Female,Bengaluru,Karnataka,Business Owner,644000.0,824,2022-08-14
C100393,Customer_100393,51,Female,Chennai,Tamil Nadu,Salaried,1076000.0,690,2025-09-11
C100394,Customer_100394,40,Female,Ahmedabad,Gujarat,Self-Employed,935000.0,850,2019-03-14
C100395,Customer_100395,33,Female,Jaipur,Rajasthan,Professional,1541000.0,720,2020-02-03
C100396,Customer_100396,36,Male,Noida,Uttar Pradesh,Professional,1672000.0,686,2024-06-02
C100397,Customer_100397,54,Male,Delhi,Delhi,Salaried,795000.0,850,2024-08-26
C100398,Customer_100398,54,Male,Bengaluru,Karnataka,Professional,578000.0,601,2025-11-25
C100399,Customer_100399,30,Female,Hyderabad,Telangana,Salaried,1314000.0,684,2025-04-04
C100400,Customer_100400,45,Female,Hyderabad,Telangana,Salaried,1356000.0,612,2020-02-02
C100401,Customer_100401,65,Female,Lucknow,Uttar Pradesh,Salaried,1026000.0,601,2023-04-16
C100402,Customer_100402,32,Male,Gurugram,Haryana,Self-Employed,1132000.0,586,2025-10-21
C100403,Customer_100403,52,Male,Hyderabad,Telangana,Salaried,1070000.0,760,2019-06-21
C100404,Customer_100404,28,Female,Lucknow,Uttar Pradesh,Salaried,454000.0,634,2017-12-21
C100405,Customer_100405,58,Male,Pune,Maharashtra,Salaried,363000.0,703,2021-09-08
C100406,Customer_100406,28,Male,Kolkata,West Bengal,Professional,830000.0,778,2021-06-06
C100407,Customer_100407,34,Female,Pune,Maharashtra,Self-Employed,770000.0,750,2023-06-19
C100408,Customer_100408,41,Female,Mumbai,Maharashtra,Self-Employed,961000.0,747,2018-11-02
C100409,Customer_100409,37,Female,Lucknow,Uttar Pradesh,Self-Employed,798000.0,799,2021-03-06
C100410,Customer_100410,28,Male,Delhi,Delhi,Salaried,250000.0,825,2022-06-11
C100411,Customer_100411,49,Male,Bengaluru,Karnataka,Salaried,250000.0,639,2022-06-05
C100412,Customer_100412,21,Male,Bengaluru,Karnataka,Salaried,1145000.0,751,2017-08-30
C100413,Customer_100413,65,Male,Hyderabad,Telangana,Salaried,585000.0,702,2017-12-13
C100414,Customer_100414,23,Female,Mumbai,Maharashtra,Professional,757000.0,710,2021-09-11
C100415,Customer_100415,36,Male,Delhi,Delhi,Salaried,627000.0,622,2020-06-14
C100416,Customer_100416,62,Female,Jaipur,Rajasthan,Self-Employed,485000.0,685,2018-08-12
C100417,Customer_100417,27,Male,Lucknow,Uttar Pradesh,Business Owner,474000.0,693,2024-07-01
C100418,Customer_100418,24,Male,Mumbai,Maharashtra,Professional,1258000.0,813,2020-11-20
C100419,Customer_100419,54,Male,Hyderabad,Telangana,Salaried,754000.0,645,2022-05-24
C100420,Customer_100420,24,Female,Kolkata,West Bengal,Professional,1104000.0,565,2023-05-29
C100421,Customer_100421,61,Male,Lucknow,Uttar Pradesh,Self-Employed,1158000.0,720,2023-10-01
C100422,Customer_100422,41,Male,Jaipur,Rajasthan,Salaried,977000.0,638,2020-02-09
C100423,Customer_100423,60,Male,Gurugram,Haryana,Business Owner,1171000.0,711,2017-03-25
C100424,Customer_100424,32,Male,Kolkata,West Bengal,Salaried,856000.0,763,2022-01-12
C100425,Customer_100425,27,Female,Pune,Maharashtra,Business Owner,1396000.0,714,2019-03-26
C100426,Customer_100426,64,Male,Bengaluru,Karnataka,Self-Employed,1179000.0,692,2026-01-17
C100427,Customer_100427,55,Male,Noida,Uttar Pradesh,Business Owner,1233000.0,710,2025-05-01
C100428,Customer_100428,61,Female,Gurugram,Haryana,Professional,475000.0,775,2025-02-24
C100429,Customer_100429,35,Male,Delhi,Delhi,Self-Employed,955000.0,645,2024-04-14
C100430,Customer_100430,39,Female,Jaipur,Rajasthan,Salaried,250000.0,767,2026-04-13
C100431,Customer_100431,46,Male,Mumbai,Maharashtra,Salaried,1410000.0,655,2025-11-25
C100432,Customer_100432,41,Female,Jaipur,Rajasthan,Professional,601000.0,759,2018-08-25
C100433,Customer_100433,31,Male,Gurugram,Haryana,Self-Employed,656000.0,620,2022-09-21
C100434,Customer_100434,37,Male,Mumbai,Maharashtra,Professional,303000.0,755,2021-08-08
C100435,Customer_100435,48,Male,Pune,Maharashtra,Salaried,835000.0,713,2017-04-18
C100436,Customer_100436,22,Other,Mumbai,Maharashtra,Salaried,743000.0,726,2024-04-20
C100437,Customer_100437,36,Male,Kolkata,West Bengal,Professional,1579000.0,782,2018-01-08
C100438,Customer_100438,34,Female,Lucknow,Uttar Pradesh,Business Owner,1194000.0,667,2025-08-25
C100439,Customer_100439,24,Female,Delhi,Delhi,Salaried,644000.0,718,2023-06-24
C100440,Customer_100440,26,Male,Chennai,Tamil Nadu,Salaried,250000.0,740,2019-03-31
C100441,Customer_100441,43,Male,Lucknow,Uttar Pradesh,Professional,250000.0,701,2017-05-04
C100442,Customer_100442,25,Male,Hyderabad,Telangana,Business Owner,439000.0,767,2026-03-13
C100443,Customer_100443,36,Other,Mumbai,Maharashtra,Salaried,318000.0,741,2024-07-11
C100444,Customer_100444,46,Female,Pune,Maharashtra,Salaried,989000.0,682,2021-02-09
C100445,Customer_100445,60,Female,Kolkata,West Bengal,Salaried,792000.0,802,2024-06-28
C100446,Customer_100446,25,Male,Ahmedabad,Gujarat,Salaried,857000.0,757,2024-03-10
C100447,Customer_100447,40,Female,Hyderabad,Telangana,Salaried,470000.0,665,2022-09-11
C100448,Customer_100448,25,Male,Lucknow,Uttar Pradesh,Salaried,911000.0,665,2021-10-29
C100449,Customer_100449,40,Male,Kolkata,West Bengal,Business Owner,282000.0,706,2017-05-29
C100450,Customer_100450,42,Male,Hyderabad,Telangana,Salaried,815000.0,749,2019-10-09
C100451,Customer_100451,56,Male,Lucknow,Uttar Pradesh,Business Owner,1182000.0,576,2019-11-21
C100452,Customer_100452,40,Female,Lucknow,Uttar Pradesh,Salaried,704000.0,668,2018-01-06
C100453,Customer_100453,63,Female,Pune,Maharashtra,Salaried,1027000.0,682,2023-08-09
C100454,Customer_100454,27,Male,Delhi,Delhi,Salaried,250000.0,627,2018-07-05
C100455,Customer_100455,23,Male,Ahmedabad,Gujarat,Salaried,250000.0,654,2019-05-31
C100456,Customer_100456,21,Female,Kolkata,West Bengal,Self-Employed,981000.0,729,2023-01-11
C100457,Customer_100457,37,Female,Mumbai,Maharashtra,Professional,1269000.0,688,2021-11-02
C100458,Customer_100458,29,Male,Ahmedabad,Gujarat,Business Owner,755000.0,693,2022-02-27
C100459,Customer_100459,25,Male,Noida,Uttar Pradesh,Business Owner,1708000.0,630,2024-12-13
C100460,Customer_100460,31,Female,Mumbai,Maharashtra,Professional,273000.0,706,2021-01-11
C100461,Customer_100461,64,Female,Jaipur,Rajasthan,Business Owner,578000.0,622,2022-10-03
C100462,Customer_100462,57,Female,Mumbai,Maharashtra,Self-Employed,906000.0,815,2022-10-30
C100463,Customer_100463,21,Male,Jaipur,Rajasthan,Self-Employed,1036000.0,833,2018-03-03
C100464,Customer_100464,62,Female,Pune,Maharashtra,Salaried,616000.0,689,2021-09-22
C100465,Customer_100465,30,Male,Delhi,Delhi,Salaried,426000.0,647,2022-02-09
C100466,Customer_100466,39,Female,Lucknow,Uttar Pradesh,Self-Employed,1098000.0,776,2018-04-26
C100467,Customer_100467,35,Male,Mumbai,Maharashtra,Self-Employed,903000.0,759,2018-03-11
C100468,Customer_100468,39,Male,Ahmedabad,Gujarat,Salaried,712000.0,842,2019-06-09
C100469,Customer_100469,55,Male,Bengaluru,Karnataka,Professional,1050000.0,850,2020-12-17
C100470,Customer_100470,53,Male,Lucknow,Uttar Pradesh,Salaried,795000.0,588,2021-01-08
C100471,Customer_100471,47,Male,Jaipur,Rajasthan,Business Owner,794000.0,795,2019-02-16
C100472,Customer_100472,49,Female,Gurugram,Haryana,Professional,779000.0,706,2020-09-14
C100473,Customer_100473,53,Female,Pune,Maharashtra,Salaried,522000.0,756,2019-09-18
C100474,Customer_100474,29,Female,Pune,Maharashtra,Professional,481000.0,771,2025-05-27
C100475,Customer_100475,38,Male,Ahmedabad,Gujarat,Business Owner,640000.0,768,2023-02-08
C100476,Customer_100476,25,Male,Gurugram,Haryana,Business Owner,863000.0,785,2025-10-08
C100477,Customer_100477,52,Male,Noida,Uttar Pradesh,Professional,250000.0,684,2023-01-17
C100478,Customer_100478,40,Male,Delhi,Delhi,Self-Employed,1228000.0,658,2021-12-21
C100479,Customer_100479,49,Male,Ahmedabad,Gujarat,Salaried,857000.0,797,2021-07-25
C100480,Customer_100480,46,Female,Mumbai,Maharashtra,Self-Employed,424000.0,663,2019-06-23
C100481,Customer_100481,33,Female,Hyderabad,Telangana,Salaried,1497000.0,841,2018-08-29
C100482,Customer_100482,27,Male,Gurugram,Haryana,Salaried,867000.0,670,2024-06-09
C100483,Customer_100483,64,Female,Hyderabad,Telangana,Salaried,316000.0,695,2020-08-17
C100484,Customer_100484,34,Female,Gurugram,Haryana,Salaried,1479000.0,708,2018-09-11
C100485,Customer_100485,25,Male,Pune,Maharashtra,Business Owner,1392000.0,620,2020-11-19
C100486,Customer_100486,34,Female,Bengaluru,Karnataka,Professional,486000.0,620,2021-08-01
C100487,Customer_100487,61,Male,Chennai,Tamil Nadu,Professional,721000.0,779,2023-03-31
C100488,Customer_100488,32,Male,Kolkata,West Bengal,Salaried,667000.0,608,2026-04-04
C100489,Customer_100489,65,Other,Gurugram,Haryana,Self-Employed,250000.0,850,2026-01-27
C100490,Customer_100490,41,Female,Ahmedabad,Gujarat,Self-Employed,980000.0,714,2025-02-22
C100491,Customer_100491,59,Male,Lucknow,Uttar Pradesh,Salaried,1188000.0,653,2024-09-14
C100492,Customer_100492,50,Male,Noida,Uttar Pradesh,Self-Employed,1113000.0,747,2025-08-27
C100493,Customer_100493,22,Female,Gurugram,Haryana,Salaried,863000.0,560,2023-08-31
C100494,Customer_100494,43,Male,Ahmedabad,Gujarat,Professional,1227000.0,698,2017-11-29
C100495,Customer_100495,39,Female,Hyderabad,Telangana,Salaried,396000.0,707,2019-03-25
C100496,Customer_100496,30,Female,Chennai,Tamil Nadu,Business Owner,1577000.0,638,2021-04-21
C100497,Customer_100497,45,Male,Mumbai,Maharashtra,Professional,541000.0,679,2024-04-22
C100498,Customer_100498,25,Female,Chennai,Tamil Nadu,Business Owner,586000.0,819,2024-02-28
C100499,Customer_100499,52,Female,Lucknow,Uttar Pradesh,Salaried,620000.0,732,2025-03-05
C100500,Customer_100500,57,Female,Pune,Maharashtra,Salaried,591000.0,746,2018-06-15
C100501,Customer_100501,25,Male,Mumbai,Maharashtra,Professional,773000.0,669,2022-07-24
C100502,Customer_100502,42,Male,Ahmedabad,Gujarat,Salaried,757000.0,634,2024-02-28
C100503,Customer_100503,50,Male,Lucknow,Uttar Pradesh,Salaried,902000.0,704,2020-09-01
C100504,Customer_100504,23,Female,Noida,Uttar Pradesh,Professional,523000.0,560,2020-03-08
C100505,Customer_100505,38,Female,Hyderabad,Telangana,Business Owner,917000.0,649,2023-02-26
C100506,Customer_100506,32,Female,Pune,Maharashtra,Business Owner,414000.0,639,2025-04-05
C100507,Customer_100507,22,Female,Kolkata,West Bengal,Salaried,1143000.0,587,2021-03-27
C100508,Customer_100508,57,Male,Bengaluru,Karnataka,Salaried,1138000.0,762,2020-11-20
C100509,Customer_100509,41,Male,Hyderabad,Telangana,Business Owner,848000.0,712,2017-09-17
C100510,Customer_100510,54,Female,Bengaluru,Karnataka,Salaried,590000.0,680,2019-05-01
C100511,Customer_100511,47,Female,Lucknow,Uttar Pradesh,Salaried,974000.0,764,2017-09-29
C100512,Customer_100512,60,Female,Jaipur,Rajasthan,Salaried,495000.0,613,2025-07-15
C100513,Customer_100513,65,Male,Noida,Uttar Pradesh,Self-Employed,864000.0,633,2024-11-08
C100514,Customer_100514,48,Male,Gurugram,Haryana,Salaried,789000.0,793,2023-08-21
C100515,Customer_100515,36,Female,Lucknow,Uttar Pradesh,Professional,1902000.0,850,2019-01-01
C100516,Customer_100516,40,Male,Mumbai,Maharashtra,Salaried,359000.0,764,2021-04-24
